시나리오,블록(인텐트),해당 분야,기존 인텐트,발화,TE/TR,No. (TE/TR),삭제,비고
고객정보변경,이름,일반,개인정보변경요청,이 계정 닉네임을 어디서 바꾸는 건가 싶어서,TR,,FALSE,닉네임 변경
고객정보변경,이름,일반,개인정보변경요청,내 개인 정보 중에 별명만 변경 할 수 있어,TR,,FALSE,닉네임 변경
고객정보변경,이름,일반,개인정보변경요청,닉네임 관해서 정보 변경하려고하는데여,TR,,FALSE,닉네임 변경
고객정보변경,이름,일반,정보수정,닉네임을 변경할 수 있나요,TR,,FALSE,닉네임 변경
고객정보변경,이름,일반,정보수정,별명을 어떻게 변경하는지 궁금해요,TR,,FALSE,닉네임 변경
고객정보변경,이름,일반,정보수정,어떻게 닉네임 변경하는지 방법 알려줘,TR,,FALSE,닉네임 변경
고객정보변경,이름,일반,정보수정,별명을 변경할 수 있을까요,TR,,FALSE,닉네임 변경
고객정보변경,이름,일반,정보수정,지금 닉네임을 변경할 수 있으려나,TR,,FALSE,닉네임 변경
고객정보변경,이름,일반,정보수정,알려줘 봐 계정 닉네임 변경 방법,TR,,FALSE,닉네임 변경
고객정보변경,이름,일반,정보수정,궁금한데 활동 별명 변경하는 법,TR,,FALSE,닉네임 변경
고객정보변경,이메일,일반,,이메일 주소 변경 문의,TE,,FALSE,
고객정보변경,이메일,일반,,이메일 주소 바꿀래요,TE,,FALSE,
고객정보변경,이메일,일반,,등록한 이메일 변경,TE,,FALSE,
고객정보변경,이메일,일반,,이메일 주소 바꿔야 합니다,TE,,FALSE,
고객정보변경,이메일,일반,,내 이메일 수정할래요,TE,,FALSE,
고객정보변경,이메일,일반,,이메일 수정하는 방법,TE,,FALSE,
고객정보변경,이메일,일반,,이메일 주소 변경 방법,TE,,FALSE,
고객정보변경,이메일,일반,,이메일 바꿔도 되나요,TE,,FALSE,
고객정보변경,이메일,일반,,이메일 어디서 바꿀까요,TE,,FALSE,
고객정보변경,이메일,일반,,등록 이메일 정정,TE,,FALSE,
고객정보변경,이메일,일반,,이메일을 잘못 입력했어요,TE,,FALSE,
고객정보변경,이메일,일반,,이메일 주소가 바뀌었어요,TE,,FALSE,
고객정보변경,이메일,일반,정보수정요청,이메일 수정 가능한가요,TE,,FALSE,
고객정보변경,이메일,일반,정보수정요청,이메일은 어디에서 수정하니,TE,,FALSE,
고객정보변경,이메일,일반,개인정보 변경방법,이메일변경은 어디서 할수있나요,TE,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일주소 수정 필요,TE,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일주소 어디에서 바꾸나요,TE,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일주소 변경해 주라,TE,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일은 어떻게 변경할 수 있나요,TE,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일을 바꾸고 싶어요,TE,,FALSE,
고객정보변경,이메일,일반,,가입했을 때 쓴 이메일 주소를 이제 안 써요,TR,,FALSE,
고객정보변경,이메일,일반,,입력했던 이메일 주소 다른 걸로 대체할래요,TR,,FALSE,
고객정보변경,이메일,일반,,제 이메일 다른 걸로 대체할래요,TR,,FALSE,
고객정보변경,이메일,일반,,내가 썼던 이메일 주소 다른 걸로 대체할게,TR,,FALSE,
고객정보변경,이메일,일반,,현재 이메일 주소를 다른 걸로 바꿀래,TR,,FALSE,
고객정보변경,이메일,일반,,등록된 이메일 주소 이제 안 쓰는데,TR,,FALSE,
고객정보변경,이메일,일반,,전에 등록한 이메일 있잖아 그거 이제 안 써,TR,,FALSE,
고객정보변경,이메일,일반,,이메일 주소 변경하고 싶은데 도와줘,TR,,FALSE,
고객정보변경,이메일,일반,,이메일 주소를 바꾸려면 어디서 해야 하나요,TR,,FALSE,
고객정보변경,이메일,일반,,바뀐 이메일 주소 누구한테 말할까,TR,,FALSE,
고객정보변경,이메일,일반,,이메일 주소 수정하고 싶음,TR,,FALSE,
고객정보변경,이메일,일반,,수정 방법 문의 이메일 주소,TR,,FALSE,
고객정보변경,이메일,일반,D-정보변경방법,가입한 이메일정보 변경은 어떻게 하나요,TR,,FALSE,
고객정보변경,이메일,일반,D-정보변경방법,이메일 주소 변경 어떻게 하는 건지 알려조,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,이메일 주소 어디서 어떻게 바꿈,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,메일 주소 어디에서 재등록함,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,이메일 주소는 어떻게 바꾸나연,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,어캐 바꿈 기존 이메일 주소,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,이멜 주소 수정 방법이 뭐얌,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,이멜 주소 변경해야 하는데 어디로 들어가,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,저번에 입력했던 이메일 주소 변경할랭,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,처음에 썼던 메일 주소 바꿀 수 있음,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,그 이메일 주소 재등록하는 방법 좀 알려줄래,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,이메일 수정 당연히 가능한 거겠지,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,이메일은 어디에서 수정하라는 거야 도대체,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,전자메일 주소를 바꾸려면 어떠캐해,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,한번 설정한 전자메일 주소를 바꿀 수도 있나,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,전자메일 주소 바꾸려고 했을 때 어디에서 바꿔,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,전에 입력한 전자메일 주소를 다른 걸로 변경할래요,TR,,FALSE,
고객정보변경,이메일,일반,정보수정요청,전자메일 주소 좀 바꿀게요 방법 좀,TR,,FALSE,
고객정보변경,이메일,일반,개인정보 변경방법,이메일 주소 다른 걸로 재등록,TR,,FALSE,
고객정보변경,이메일,일반,개인정보 변경방법,이메일 주소 바꾸어서 다시 등록,TR,,FALSE,
고객정보변경,이메일,일반,개인정보 변경방법,이메일주소 다시 입력하는 방법,TR,,FALSE,
고객정보변경,이메일,일반,개인정보 변경방법,이메일 받는 주소를 좀 변경할래,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,메일 변경 희망하는데 이제 어쩔까요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,메일주소 변경 희망하면 이제 뭐하나요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일을 바꾸려면 어떻게 해야 할까,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,나 이멜 바꿔써,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,멜 주소 바뀌었다,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,어뜩케바꿈 이메일,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,알려줄래 이메일 변경 법,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,전에 입력한 이메일 주소가 잘못됐어,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,내 이메일 주소 좀 네가 바꿔조,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,멜 주소 좀 빨리 바꿔줄래,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,빨리 이멜 변경 좀 부탁할게,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일 바꾸는 화면이 어디야,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일 정정 메뉴 좀 찾아줘,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이멜 주소 좀 변경해놔라 제발,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,내 이메일 수정하는 거 어떠케 해,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,메일 주소 틀렸던데 어떻게 바꾸지요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,email은 확실하게 수정 어디서 해,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일주소는 어디서 좀 바꿀 수 있는거냐,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,메일주소 이제 다른 걸로 등록 할래,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일 주소 새로 등록하고 싶은데,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일 주소 새로 만들었는데 어디에 말해,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,메일 주소 한번 쓰면 다시 못 바꿈,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,바뀐 이메일 주소 등록 아예 못하는 거임,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일주소 수정 필요한데 혹시 못하냐,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일주소 어떤 페이지에서 바꾸나요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보변경,이메일주소 변경하는 것 좀 알려주라,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,혹시 이메일은 변경해도 되나요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일 다른 걸로 변경하고 싶은데 안내 부탁해,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,여태까지 썼던 이메일 바꿀랭,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,지금까지 쓴 이메일 수정하고 싶어,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,다른 걸로 이메일 체인지할래,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,죄송하지만 이메일을 고쳐도 되나용,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일을 다시 변경하는 것도 가능한 건가요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일 변경 방법 자세히 알려줘,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일 변환 방법 궁금한디,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일은 어떻게 고쳐 쓰는 거야,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일 고쳐서 사용해도 되는 거 맞지,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일 다른 걸로 변경해서 이용 가능하나요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일을 변경해서 사용하고 싶어요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,다른 이메일로 바꿔도 되나요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,다른 이메일로 수정하고 싶어요,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,이메일 주소 바꾸는 메뉴는 없어,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,내 정보에서 이메일만 좀 변경할 건데,TR,,FALSE,
고객정보변경,이메일,일반,개인정보수정,혹시 여기 이메일 변경은 안되는 건가,TR,,FALSE,
고객정보변경,전화번호,일반,D-정보변경방법,전화번호 바뀌었어요,TE,,FALSE,
고객정보변경,전화번호,일반,D-정보변경방법,휴대폰번호가 바뀌어서 변경하고 싶어요,TE,,FALSE,
고객정보변경,전화번호,일반,고객정보변경,폰 번호 어디에서 수정해,TE,,FALSE,
고객정보변경,전화번호,일반,고객정보변경,전화번호 바꿨는데 어떻게 업데이트 할까,TE,,FALSE,
고객정보변경,전화번호,일반,고객정보변경,이번에 핸드폰 번호가 변경됐거든요,TE,,FALSE,
고객정보변경,전화번호,일반,정보수정요청,연락처 바꾸는 절차가 궁금해,TE,,FALSE,
고객정보변경,전화번호,일반,계정정보_변경,전화번호 변경,TE,,FALSE,
고객정보변경,전화번호,일반,계정정보_변경,연락처 수정 문의합니다,TE,,FALSE,
고객정보변경,전화번호,일반,계정정보_변경,번호 바껴서 정보 변경 부탁드립니다,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보 변경방법,등록된 휴대폰 번호는 어떻게 바꿔요,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보 변경방법,핸드폰번호가 바뀌었어요,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보변경,전화번호 다른 것으로 할게,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보변경,전화번호 정정,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보변경요청,핸드폰 번호 변경 방법,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보변경요청,연락처 어떻게 바꾸면 됨,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보변경요청,핸펀번호 어디로 변경 신청 하면 되니,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보변경요청,핸드폰 번호 어디서 바꾸면 될까,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보변경요청,연락처 변경가능해,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보변경요청,전화번호 바꿔줄래,TE,,FALSE,
고객정보변경,전화번호,일반,개인정보변경요청,연락처 다른걸로 바꿔줘,TE,,FALSE,
고객정보변경,전화번호,일반,D-정보변경방법,가입한 연락처는 어떻게 바꾸나요,TR,,FALSE,
고객정보변경,전화번호,일반,고객정보변경,나 전화번호 바꿨는데 어디서 업데이트 가능해,TR,,FALSE,
고객정보변경,전화번호,일반,고객정보변경,인적 사항에서 전화번호는 수정 어떻게 하는 건가요,TR,,FALSE,
고객정보변경,전화번호,일반,고객정보변경,이번에 전화번호를 바꿔서 인적 사항 수정하려고요,TR,,FALSE,
